Feature,DemographicParityRatio,AverageOddsDifference,fs,iteration,participant_id
CNT_CHILDREN,0.9167173252279635,0.16723783853163912,0.5,0,60c442aafa8afba1988e2ba0
AMT_INCOME_TOTAL,0.7659073055773763,0.26660330337173105,0.5,0,60c442aafa8afba1988e2ba0
AMT_CREDIT,0.7133556099073342,0.27923952980556754,0.5,0,60c442aafa8afba1988e2ba0
AMT_ANNUITY,0.7257799671592775,0.29608430362740706,0.5,0,60c442aafa8afba1988e2ba0
AMT_GOODS_PRICE,0.7625715435912694,0.22778250883346418,0.5,0,60c442aafa8afba1988e2ba0
REGION_POPULATION_RELATIVE,0.7811181044057757,0.20476769427862268,0.5,0,60c442aafa8afba1988e2ba0
AGE,0.6494522691705791,0.29476382763933906,0.5,0,60c442aafa8afba1988e2ba0
YEARS_EMPLOYED,0.6293494704992436,0.42083689442670147,0.5,0,60c442aafa8afba1988e2ba0
YEARS_REGISTRATION,0.8852319011956379,0.0870242067210151,0.5,0,60c442aafa8afba1988e2ba0
YEARS_ID_PUBLISH,0.9109444574642606,0.060620490421683354,0.5,0,60c442aafa8afba1988e2ba0
FLAG_MOBIL,,,0.5,0,60c442aafa8afba1988e2ba0
FLAG_EMP_PHONE,0.816202825216108,0.2003357498873998,0.5,0,60c442aafa8afba1988e2ba0
FLAG_WORK_PHONE,0.8875412653190431,0.05968239204467041,0.5,0,60c442aafa8afba1988e2ba0
FLAG_CONT_MOBILE,0.7051153460381143,0.3548421052631579,0.5,0,60c442aafa8afba1988e2ba0
FLAG_PHONE,0.8396285979572887,0.11688440055183552,0.5,0,60c442aafa8afba1988e2ba0
FLAG_EMAIL,0.8565230551912016,0.13037058685994857,0.5,0,60c442aafa8afba1988e2ba0
CNT_FAM_MEMBERS,0.9078804347826087,0.17250453720508166,0.5,0,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT,0.7325342465753425,0.17211297178640173,0.5,0,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT_W_CITY,0.7111990261716372,0.18007799346153558,0.5,0,60c442aafa8afba1988e2ba0
HOUR_APPR_PROCESS_START,0.8251945474486865,0.09436828654156759,0.5,0,60c442aafa8afba1988e2ba0
REG_REGION_NOT_LIVE_REGION,0.9434865900383141,0.2686022048624775,0.5,0,60c442aafa8afba1988e2ba0
REG_REGION_NOT_WORK_REGION,0.9516358463726885,0.15093640250407292,0.5,0,60c442aafa8afba1988e2ba0
LIVE_REGION_NOT_WORK_REGION,0.9309092132261428,0.08692496034209257,0.5,0,60c442aafa8afba1988e2ba0
REG_CITY_NOT_LIVE_CITY,0.6633905269587428,0.22419057481646051,0.5,0,60c442aafa8afba1988e2ba0
REG_CITY_NOT_WORK_CITY,0.7388117283950618,0.18837266256634996,0.5,0,60c442aafa8afba1988e2ba0
LIVE_CITY_NOT_WORK_CITY,0.8082808363847667,0.13069345821412606,0.5,0,60c442aafa8afba1988e2ba0
OBS_30_CNT_SOCIAL_CIRCLE,0.9061876247504989,0.12406015037593987,0.5,0,60c442aafa8afba1988e2ba0
DEF_30_CNT_SOCIAL_CIRCLE,0.5713137160315163,0.28387258924585135,0.5,0,60c442aafa8afba1988e2ba0
OBS_60_CNT_SOCIAL_CIRCLE,0.9620747350808702,0.11006196088745931,0.5,0,60c442aafa8afba1988e2ba0
DEF_60_CNT_SOCIAL_CIRCLE,0.7355623100303952,0.1673274349372399,0.5,0,60c442aafa8afba1988e2ba0
YEARS_LAST_PHONE_CHANGE,0.7431929824561403,0.1798200979754308,0.5,0,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_HOUR,0.8066985645933014,0.3048675115207373,0.5,0,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_DAY,0.3333333333333333,0.5327225130890052,0.5,0,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.6827528273025903,0.5,0,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_MON,0.8443247126436783,0.21072445742302975,0.5,0,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_QRT,0.8790082983300892,0.1331525092554504,0.5,0,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_YEAR,0.9518497330282227,0.09902343971751992,0.5,0,60c442aafa8afba1988e2ba0
NAME_CONTRACT_TYPE,0.7365662615907389,0.2390802591256449,0.5,0,60c442aafa8afba1988e2ba0
CODE_GENDER,0.8100801832760596,0.16672026072088664,0.5,0,60c442aafa8afba1988e2ba0
FLAG_OWN_CAR,0.8240118108539162,0.09141335276282236,0.5,0,60c442aafa8afba1988e2ba0
FLAG_OWN_REALTY,0.9526382708200889,0.06995242503889815,0.5,0,60c442aafa8afba1988e2ba0
NAME_TYPE_SUITE,0.6857142857142857,0.4606971975393028,0.5,0,60c442aafa8afba1988e2ba0
NAME_INCOME_TYPE,0.7804894685146787,0.23081861991436464,0.5,0,60c442aafa8afba1988e2ba0
NAME_EDUCATION_TYPE,0.4666666666666667,0.5535080535080534,0.5,0,60c442aafa8afba1988e2ba0
NAME_FAMILY_STATUS,0.735395868340417,0.1999718587308288,0.5,0,60c442aafa8afba1988e2ba0
NAME_HOUSING_TYPE,0.5515151515151515,0.6495535714285714,0.5,0,60c442aafa8afba1988e2ba0
OCCUPATION_TYPE,0.3333333333333333,1.0,0.5,0,60c442aafa8afba1988e2ba0
WEEKDAY_APPR_PROCESS_START,0.756338028169014,0.192264713606177,0.5,0,60c442aafa8afba1988e2ba0
ORGANIZATION_TYPE,0.0,1.0,0.5,0,60c442aafa8afba1988e2ba0
CNT_CHILDREN,0.9761538461538461,0.12112694134257473,0.5,1,60c442aafa8afba1988e2ba0
AMT_INCOME_TOTAL,0.7815468113975577,0.17229817398672195,0.5,1,60c442aafa8afba1988e2ba0
AMT_CREDIT,0.7718103997814406,0.23395422606642938,0.5,1,60c442aafa8afba1988e2ba0
AMT_ANNUITY,0.7738095238095238,0.20529969123435543,0.5,1,60c442aafa8afba1988e2ba0
AMT_GOODS_PRICE,0.7886337235278349,0.2229975806807017,0.5,1,60c442aafa8afba1988e2ba0
REGION_POPULATION_RELATIVE,0.8546177034804057,0.16922173905276872,0.5,1,60c442aafa8afba1988e2ba0
AGE,0.6404320987654322,0.3335351089588378,0.5,1,60c442aafa8afba1988e2ba0
YEARS_EMPLOYED,0.632375189107413,0.4283376816157618,0.5,1,60c442aafa8afba1988e2ba0
YEARS_REGISTRATION,0.8509887005649717,0.1723314606741573,0.5,1,60c442aafa8afba1988e2ba0
YEARS_ID_PUBLISH,0.859638369598529,0.1471960040517171,0.5,1,60c442aafa8afba1988e2ba0
FLAG_MOBIL,,,0.5,1,60c442aafa8afba1988e2ba0
FLAG_EMP_PHONE,0.8280189388911013,0.19270076762006458,0.5,1,60c442aafa8afba1988e2ba0
FLAG_WORK_PHONE,0.8654739485247961,0.07518498715594737,0.5,1,60c442aafa8afba1988e2ba0
FLAG_CONT_MOBILE,0.708124373119358,0.36098785425101215,0.5,1,60c442aafa8afba1988e2ba0
FLAG_PHONE,0.8503904695582969,0.0789424158867423,0.5,1,60c442aafa8afba1988e2ba0
FLAG_EMAIL,0.9162566844919786,0.11070376432078557,0.5,1,60c442aafa8afba1988e2ba0
CNT_FAM_MEMBERS,0.9761273209549072,0.12488432170827812,0.5,1,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT,0.6100590921300028,0.36297598771705886,0.5,1,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT_W_CITY,0.568108504398827,0.3879962551058159,0.5,1,60c442aafa8afba1988e2ba0
HOUR_APPR_PROCESS_START,0.8091550109813894,0.12579296338994905,0.5,1,60c442aafa8afba1988e2ba0
REG_REGION_NOT_LIVE_REGION,0.8845177664974619,0.037423381155847535,0.5,1,60c442aafa8afba1988e2ba0
REG_REGION_NOT_WORK_REGION,0.8151774785801714,0.10382116672349617,0.5,1,60c442aafa8afba1988e2ba0
LIVE_REGION_NOT_WORK_REGION,0.8232980783554298,0.10794077752488673,0.5,1,60c442aafa8afba1988e2ba0
REG_CITY_NOT_LIVE_CITY,0.6246876837154615,0.22838504276388072,0.5,1,60c442aafa8afba1988e2ba0
REG_CITY_NOT_WORK_CITY,0.7419187886315914,0.18109792801945743,0.5,1,60c442aafa8afba1988e2ba0
LIVE_CITY_NOT_WORK_CITY,0.8220165745856355,0.12180979909021034,0.5,1,60c442aafa8afba1988e2ba0
OBS_30_CNT_SOCIAL_CIRCLE,0.9171717171717171,0.08941672362724995,0.5,1,60c442aafa8afba1988e2ba0
DEF_30_CNT_SOCIAL_CIRCLE,0.6742132305716121,0.1822334021895653,0.5,1,60c442aafa8afba1988e2ba0
OBS_60_CNT_SOCIAL_CIRCLE,0.9469696969696969,0.10084482026838185,0.5,1,60c442aafa8afba1988e2ba0
DEF_60_CNT_SOCIAL_CIRCLE,0.7678300455235205,0.14170560459680476,0.5,1,60c442aafa8afba1988e2ba0
YEARS_LAST_PHONE_CHANGE,0.6894074809665673,0.2813783954471898,0.5,1,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_HOUR,0.9371293001186239,0.26644105222734255,0.5,1,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_DAY,0.6666666666666666,0.14201570680628273,0.5,1,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.6948412698412698,0.5,1,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_MON,0.8476293103448276,0.2495385391881174,0.5,1,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_QRT,0.7472527472527473,0.25608974358974357,0.5,1,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_YEAR,0.8936133362199611,0.11154968047159369,0.5,1,60c442aafa8afba1988e2ba0
NAME_CONTRACT_TYPE,0.7967339922647185,0.173664333649205,0.5,1,60c442aafa8afba1988e2ba0
CODE_GENDER,0.81572930955647,0.16176098150007565,0.5,1,60c442aafa8afba1988e2ba0
FLAG_OWN_CAR,0.8397346179301067,0.07987880137129102,0.5,1,60c442aafa8afba1988e2ba0
FLAG_OWN_REALTY,0.9592386994448849,0.06076247717307892,0.5,1,60c442aafa8afba1988e2ba0
NAME_TYPE_SUITE,0.5,0.6190476190476191,0.5,1,60c442aafa8afba1988e2ba0
NAME_INCOME_TYPE,0.7510506985725645,0.2573174461472334,0.5,1,60c442aafa8afba1988e2ba0
NAME_EDUCATION_TYPE,0.6610169491525424,0.327020202020202,0.5,1,60c442aafa8afba1988e2ba0
NAME_FAMILY_STATUS,0.6734053677239455,0.28855098673773716,0.5,1,60c442aafa8afba1988e2ba0
NAME_HOUSING_TYPE,0.36111111111111105,0.5979020979020979,0.5,1,60c442aafa8afba1988e2ba0
OCCUPATION_TYPE,0.0,1.0,0.5,1,60c442aafa8afba1988e2ba0
WEEKDAY_APPR_PROCESS_START,0.7458333333333332,0.18857497516034102,0.5,1,60c442aafa8afba1988e2ba0
ORGANIZATION_TYPE,0.0,1.0,0.5,1,60c442aafa8afba1988e2ba0
CNT_CHILDREN,0.7792975346166835,0.2979591836734694,0.5,2,60c442aafa8afba1988e2ba0
AMT_INCOME_TOTAL,0.7270061316982138,0.2528946259371758,0.5,2,60c442aafa8afba1988e2ba0
AMT_CREDIT,0.776090997609985,0.22870011618309616,0.5,2,60c442aafa8afba1988e2ba0
AMT_ANNUITY,0.8207908163265306,0.2141166002781248,0.5,2,60c442aafa8afba1988e2ba0
AMT_GOODS_PRICE,0.7741935483870968,0.23596334663213642,0.5,2,60c442aafa8afba1988e2ba0
REGION_POPULATION_RELATIVE,0.8498433029023028,0.1481753310074527,0.5,2,60c442aafa8afba1988e2ba0
AGE,0.5474378488077118,0.3741974833076528,0.5,2,60c442aafa8afba1988e2ba0
YEARS_EMPLOYED,0.6459909228441755,0.41081147946561114,0.5,2,60c442aafa8afba1988e2ba0
YEARS_REGISTRATION,0.8195262982319583,0.17175907109968663,0.5,2,60c442aafa8afba1988e2ba0
YEARS_ID_PUBLISH,0.8142883013400941,0.17424029009201622,0.5,2,60c442aafa8afba1988e2ba0
FLAG_MOBIL,,,0.5,2,60c442aafa8afba1988e2ba0
FLAG_EMP_PHONE,0.8241303482070196,0.18890209600396116,0.5,2,60c442aafa8afba1988e2ba0
FLAG_WORK_PHONE,0.8468153061851238,0.11652207438101939,0.5,2,60c442aafa8afba1988e2ba0
FLAG_CONT_MOBILE,0.7211634904714143,0.34553306342780027,0.5,2,60c442aafa8afba1988e2ba0
FLAG_PHONE,0.8845893247007454,0.06036087874279561,0.5,2,60c442aafa8afba1988e2ba0
FLAG_EMAIL,0.8775098375542326,0.12035538929155953,0.5,2,60c442aafa8afba1988e2ba0
CNT_FAM_MEMBERS,0.7771739130434782,0.3088929219600726,0.5,2,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT,0.7119336143308747,0.21956975121150107,0.5,2,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT_W_CITY,0.6730990783410139,0.2401494937597681,0.5,2,60c442aafa8afba1988e2ba0
HOUR_APPR_PROCESS_START,0.8284898541857857,0.22942077121940885,0.5,2,60c442aafa8afba1988e2ba0
REG_REGION_NOT_LIVE_REGION,0.9010152284263959,0.042173262890118246,0.5,2,60c442aafa8afba1988e2ba0
REG_REGION_NOT_WORK_REGION,0.8973684210526315,0.08803598816905625,0.5,2,60c442aafa8afba1988e2ba0
LIVE_REGION_NOT_WORK_REGION,0.8651168496595719,0.1167574775271858,0.5,2,60c442aafa8afba1988e2ba0
REG_CITY_NOT_LIVE_CITY,0.630315500685871,0.24437999726615692,0.5,2,60c442aafa8afba1988e2ba0
REG_CITY_NOT_WORK_CITY,0.7528502162232996,0.19229860007397853,0.5,2,60c442aafa8afba1988e2ba0
LIVE_CITY_NOT_WORK_CITY,0.8484116022099446,0.10973026001393646,0.5,2,60c442aafa8afba1988e2ba0
OBS_30_CNT_SOCIAL_CIRCLE,0.9804762313123517,0.09950615174299385,0.5,2,60c442aafa8afba1988e2ba0
DEF_30_CNT_SOCIAL_CIRCLE,0.817980373535929,0.08681603595615842,0.5,2,60c442aafa8afba1988e2ba0
OBS_60_CNT_SOCIAL_CIRCLE,0.9810828440965427,0.0980638096514633,0.5,2,60c442aafa8afba1988e2ba0
DEF_60_CNT_SOCIAL_CIRCLE,0.8056801195814649,0.14357431149895905,0.5,2,60c442aafa8afba1988e2ba0
YEARS_LAST_PHONE_CHANGE,0.7117460317460318,0.2888490304295743,0.5,2,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_HOUR,0.7568208778173191,0.3153561827956989,0.5,2,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_DAY,0.5,0.2774869109947644,0.5,2,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_WEEK,0.5750000000000001,0.37363023145013663,0.5,2,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_MON,0.8167077175697866,0.20743474655706973,0.5,2,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_QRT,0.8699698064643865,0.13070952740070385,0.5,2,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_YEAR,0.9298722115855559,0.08580352203577357,0.5,2,60c442aafa8afba1988e2ba0
NAME_CONTRACT_TYPE,0.8344108969932835,0.08354991789182403,0.5,2,60c442aafa8afba1988e2ba0
CODE_GENDER,0.8470802090433993,0.12347366664482284,0.5,2,60c442aafa8afba1988e2ba0
FLAG_OWN_CAR,0.7861813258665518,0.1492057795734672,0.5,2,60c442aafa8afba1988e2ba0
FLAG_OWN_REALTY,0.9402569261724191,0.04904284522116195,0.5,2,60c442aafa8afba1988e2ba0
NAME_TYPE_SUITE,0.7103960396039604,0.6093489148580968,0.5,2,60c442aafa8afba1988e2ba0
NAME_INCOME_TYPE,0.770474423535648,0.23701830084808806,0.5,2,60c442aafa8afba1988e2ba0
NAME_EDUCATION_TYPE,0.5882352941176471,0.30640185640185646,0.5,2,60c442aafa8afba1988e2ba0
NAME_FAMILY_STATUS,0.7192788815305371,0.22409977252474086,0.5,2,60c442aafa8afba1988e2ba0
NAME_HOUSING_TYPE,0.6024955436720142,0.5024777853725222,0.5,2,60c442aafa8afba1988e2ba0
OCCUPATION_TYPE,0.3333333333333333,0.875,0.5,2,60c442aafa8afba1988e2ba0
WEEKDAY_APPR_PROCESS_START,0.8463356973995272,0.15369522076839157,0.5,2,60c442aafa8afba1988e2ba0
ORGANIZATION_TYPE,0.0,1.0,0.5,2,60c442aafa8afba1988e2ba0
CNT_CHILDREN,0.833379386570876,0.15166217430368376,0.5,3,60c442aafa8afba1988e2ba0
AMT_INCOME_TOTAL,0.7658509454949944,0.19739643363496576,0.5,3,60c442aafa8afba1988e2ba0
AMT_CREDIT,0.7593785524820008,0.25405280727619556,0.5,3,60c442aafa8afba1988e2ba0
AMT_ANNUITY,0.7311165845648604,0.2413078640959766,0.5,3,60c442aafa8afba1988e2ba0
AMT_GOODS_PRICE,0.7528498666019888,0.3060357091009957,0.5,3,60c442aafa8afba1988e2ba0
REGION_POPULATION_RELATIVE,0.7783357245337159,0.23046375206494749,0.5,3,60c442aafa8afba1988e2ba0
AGE,0.4632166412988331,0.4817943356078949,0.5,3,60c442aafa8afba1988e2ba0
YEARS_EMPLOYED,0.6308623298033282,0.4342022401151545,0.5,3,60c442aafa8afba1988e2ba0
YEARS_REGISTRATION,0.8010043942247331,0.10536012623618868,0.5,3,60c442aafa8afba1988e2ba0
YEARS_ID_PUBLISH,0.8127490039840638,0.15865380296619683,0.5,3,60c442aafa8afba1988e2ba0
FLAG_MOBIL,,,0.5,3,60c442aafa8afba1988e2ba0
FLAG_EMP_PHONE,0.8404703515060051,0.16087474186469883,0.5,3,60c442aafa8afba1988e2ba0
FLAG_WORK_PHONE,0.9576811116603504,0.021355689596595867,0.5,3,60c442aafa8afba1988e2ba0
FLAG_CONT_MOBILE,0.7061183550651956,0.3677516869095817,0.5,3,60c442aafa8afba1988e2ba0
FLAG_PHONE,0.8251356106142795,0.13358889424995068,0.5,3,60c442aafa8afba1988e2ba0
FLAG_EMAIL,0.9134759358288769,0.05228197334580312,0.5,3,60c442aafa8afba1988e2ba0
CNT_FAM_MEMBERS,0.8239768199927563,0.1594677137870855,0.5,3,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT,0.6826484018264841,0.33012501741691536,0.5,3,60c442aafa8afba1988e2ba0
REGION_RATING_CLIENT_W_CITY,0.6465293778801844,0.3333554946612687,0.5,3,60c442aafa8afba1988e2ba0
HOUR_APPR_PROCESS_START,0.7893033215477318,0.2052780258164485,0.5,3,60c442aafa8afba1988e2ba0
REG_REGION_NOT_LIVE_REGION,0.942132950741272,0.05033613701391515,0.5,3,60c442aafa8afba1988e2ba0
REG_REGION_NOT_WORK_REGION,0.9530583214793741,0.13507704771752152,0.5,3,60c442aafa8afba1988e2ba0
LIVE_REGION_NOT_WORK_REGION,0.9322883379864779,0.17462238775087943,0.5,3,60c442aafa8afba1988e2ba0
REG_CITY_NOT_LIVE_CITY,0.5555006044620288,0.2987791314338315,0.5,3,60c442aafa8afba1988e2ba0
REG_CITY_NOT_WORK_CITY,0.7167845564397288,0.20501400379225715,0.5,3,60c442aafa8afba1988e2ba0
LIVE_CITY_NOT_WORK_CITY,0.8158348628930354,0.12608909550645886,0.5,3,60c442aafa8afba1988e2ba0
OBS_30_CNT_SOCIAL_CIRCLE,0.9687916777807415,0.10619161540214167,0.5,3,60c442aafa8afba1988e2ba0
DEF_30_CNT_SOCIAL_CIRCLE,0.7824612403100776,0.1269257736107705,0.5,3,60c442aafa8afba1988e2ba0
OBS_60_CNT_SOCIAL_CIRCLE,0.9469696969696969,0.12829469791659504,0.5,3,60c442aafa8afba1988e2ba0
DEF_60_CNT_SOCIAL_CIRCLE,0.8061068702290075,0.1412892656810608,0.5,3,60c442aafa8afba1988e2ba0
YEARS_LAST_PHONE_CHANGE,0.7499104905119943,0.20664514525055477,0.5,3,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_HOUR,0.7390272835112692,0.34891033026113677,0.5,3,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_DAY,0.6666666666666666,0.506544502617801,0.5,3,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.7236772486772487,0.5,3,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_MON,0.8800665456745311,0.12512415278679065,0.5,3,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_QRT,0.8505747126436781,0.1705710955710956,0.5,3,60c442aafa8afba1988e2ba0
AMT_REQ_CREDIT_BUREAU_YEAR,0.9840746842394289,0.12142725428729487,0.5,3,60c442aafa8afba1988e2ba0
NAME_CONTRACT_TYPE,0.8360624157195146,0.18270269820950608,0.5,3,60c442aafa8afba1988e2ba0
CODE_GENDER,0.8738865447726208,0.08790173766789328,0.5,3,60c442aafa8afba1988e2ba0
FLAG_OWN_CAR,0.807076023391813,0.08341714096233105,0.5,3,60c442aafa8afba1988e2ba0
FLAG_OWN_REALTY,0.9444444444444445,0.05685227135570178,0.5,3,60c442aafa8afba1988e2ba0
NAME_TYPE_SUITE,0.4,0.5565476190476191,0.5,3,60c442aafa8afba1988e2ba0
NAME_INCOME_TYPE,0.7958207206327508,0.19467636022514073,0.5,3,60c442aafa8afba1988e2ba0
NAME_EDUCATION_TYPE,0.5588235294117647,0.3800505050505051,0.5,3,60c442aafa8afba1988e2ba0
NAME_FAMILY_STATUS,0.6483273900492444,0.30253505933117575,0.5,3,60c442aafa8afba1988e2ba0
NAME_HOUSING_TYPE,0.41666666666666663,0.5454545454545454,0.5,3,60c442aafa8afba1988e2ba0
OCCUPATION_TYPE,0.2727272727272727,0.85,0.5,3,60c442aafa8afba1988e2ba0
WEEKDAY_APPR_PROCESS_START,0.7510489510489511,0.23977479160405987,0.5,3,60c442aafa8afba1988e2ba0
ORGANIZATION_TYPE,0.0,1.0,0.5,3,60c442aafa8afba1988e2ba0
CNT_CHILDREN,0.8381689232753063,0.13393017584392247,0.5,4,60c442aafa8afba1988e2ba0
AMT_INCOME_TOTAL,0.7726852463346983,0.19117011586957805,0.5,4,60c442aafa8afba1988e2ba0
AMT_CREDIT,0.7536256846601674,0.2381340784472471,0.5,4,60c442aafa8afba1988e2ba0
AMT_ANNUITY,0.7765731292517006,0.20013847314210292,0.5,4,60c442aafa8afba1988e2ba0
AMT_GOODS_PRICE,0.7548489993311724,0.230087278256068,0.5,4,60c442aafa8afba1988e2ba0
REGION_POPULATION_RELATIVE,0.7961293743372216,0.18503712051371468,0.5,4,60c442aafa8afba1988e2ba0
AGE,0.6781045751633987,0.27289805460465894,0.5,4,60c442aafa8afba1988e2ba0
YEARS_EMPLOYED,0.6414523449319214,0.4043677747289821,0.5,4,60c442aafa8afba1988e2ba0
YEARS_REGISTRATION,0.8286252354048963,0.1372360347438043,0.5,4,60c442aafa8afba1988e2ba0
YEARS_ID_PUBLISH,0.8280499265396883,0.14924362878522468,0.5,4,60c442aafa8afba1988e2ba0
FLAG_MOBIL,,,0.5,4,60c442aafa8afba1988e2ba0
FLAG_EMP_PHONE,0.8385581055296991,0.14485677529974517,0.5,4,60c442aafa8afba1988e2ba0
FLAG_WORK_PHONE,0.8451980118646786,0.11284751810575133,0.5,4,60c442aafa8afba1988e2ba0
FLAG_CONT_MOBILE,0.7101303911735206,0.3501511470985155,0.5,4,60c442aafa8afba1988e2ba0
FLAG_PHONE,0.8882088369834658,0.046488342594684484,0.5,4,60c442aafa8afba1988e2ba0
